"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GO_definition","GO_ontology","GO_term","group"
"269","GO:0006470","Protein phosphatase 2c, putative","7/133","169/32782",6.1611204671688e-06,0.000582225884147451,0.000405336872840053,"HORVU.MOREX.r2.3HG0217590/HORVU.MOREX.r2.1HG0045830/HORVU.MOREX.r2.5HG0403180/HORVU.MOREX.r2.2HG0088830/HORVU.MOREX.r2.2HG0142110/HORVU.MOREX.r2.2HG0169910/HORVU.MOREX.r2.6HG0486400",7,"The process of removing one or more phosphoric residues from a protein.","BP","protein dephosphorylation","eQTL_cluster16"
"270","GO:0006904","Vacuolar protein-sorting protein 33","2/133","18/32782",0.00239532892522615,0.032336940490553,0.022512489898742,"HORVU.MOREX.r2.6HG0483250/HORVU.MOREX.r2.2HG0086780",2,"The initial attachment of a vesicle membrane to a target membrane, mediated by proteins protruding from the membrane of the vesicle and the target membrane, that contributes to exocytosis.","BP","vesicle docking involved in exocytosis","eQTL_cluster16"
"271","GO:0009522","RING/U-box superfamily protein","3/133","68/32782",0.00269894486881443,0.0340067053470618,0.0236749549896002,"HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.2HG0142880/HORVU.MOREX.r2.2HG0108480",3,"A photosystem that contains an iron-sulfur reaction center associated with accessory pigments and electron carriers. In cyanobacteria and chloroplasts, photosystem I functions as a light-dependent plastocyanin-ferredoxin oxidoreductase, transferring electrons from plastocyanin to ferredoxin; in photosynthetic bacteria that have only a single type I photosystem, such as the green sulfur bacteria, electrons can go either to ferredoxin (Fd) -> NAD+ or to menaquinone (MK) -> Cytb/FeS -> Cytc555 -> photosystem I (cyclic photophosphorylation).","CC","photosystem I","eQTL_cluster16"
"272","GO:0009523","Photosystem II CP43 reaction center protein","4/133","119/32782",0.00143395793311098,0.0271018049357976,0.018867867540934,"HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.2HG0142880/HORVU.MOREX.r2.2HG0108480/HORVU.MOREX.r2.7HG0564990",4,"A photosystem that contains a pheophytin-quinone reaction center with associated accessory pigments and electron carriers. In cyanobacteria and chloroplasts, in the presence of light, PSII functions as a water-plastoquinone oxidoreductase, transferring electrons from water to plastoquinone, whereas other photosynthetic bacteria carry out anoxygenic photosynthesis and oxidize other compounds to re-reduce the photoreaction center.","CC","photosystem II","eQTL_cluster16"
"273","GO:0009534","Peptidyl-prolyl cis-trans isomerase","3/133","36/32782",0.000422626025864499,0.0114109026983415,0.0079440982305357,"HORVU.MOREX.r2.3HG0214090/HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.3HG0217370",3,"Sac-like membranous structures (cisternae) in a chloroplast combined into stacks (grana) and present singly in the stroma (stroma thylakoids or frets) as interconnections between grana. An example of this component is found in Arabidopsis thaliana.","CC","chloroplast thylakoid","eQTL_cluster16"
"274","GO:0009535","Peptidyl-prolyl cis-trans isomerase","4/133","158/32782",0.0039983280768694,0.0377842003264159,0.026304789979404,"HORVU.MOREX.r2.3HG0214090/HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.2HG0142880/HORVU.MOREX.r2.2HG0108480",4,"The pigmented membrane of a chloroplast thylakoid. An example of this component is found in Arabidopsis thaliana.","CC","chloroplast thylakoid membrane","eQTL_cluster16"
"275","GO:0009765","Chlorophyll a-b binding protein, chloroplastic","3/133","32/32782",0.000297089041372395,0.0112299657638765,0.00781813266769462,"HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.2HG0142880/HORVU.MOREX.r2.2HG0108480",3,"Absorption and transfer of the energy absorbed from light photons between photosystem reaction centers.","BP","photosynthesis, light harvesting","eQTL_cluster16"
"276","GO:0009941","Transducin/WD-like repeat-protein","3/133","76/32782",0.0036978629901,0.0377842003264159,0.026304789979404,"HORVU.MOREX.r2.3HG0214090/HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.3HG0217370",3,"The double lipid bilayer enclosing the chloroplast and separating its contents from the rest of the cytoplasm; includes the intermembrane space.","CC","chloroplast envelope","eQTL_cluster16"
"277","GO:0015979","Photosystem II CP43 reaction center protein","5/133","221/32782",0.00212710453624897,0.0309248274885428,0.0215293981401718,"HORVU.MOREX.r2.3HG0214090/HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.2HG0142880/HORVU.MOREX.r2.2HG0108480/HORVU.MOREX.r2.7HG0564990",5,"The synthesis by organisms of organic chemical compounds, especially carbohydrates, from carbon dioxide (CO2) using energy obtained from light rather than from the oxidation of chemical compounds.","BP","photosynthesis","eQTL_cluster16"
"278","GO:0016168","Photosystem II CP43 reaction center protein","3/133","77/32782",0.00383648175292744,0.0377842003264159,0.026304789979404,"HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.2HG0142880/HORVU.MOREX.r2.2HG0108480",3,"Interacting selectively and non-covalently with chlorophyll; any compound of magnesium complexed in a porphyrin (tetrapyrrole) ring and which functions as a photosynthetic pigment.","MF","chlorophyll binding","eQTL_cluster16"
"279","GO:0016308","Disease resistance protein (NBS-LRR class) family","2/133","22/32782",0.00357829961458483,0.0377842003264159,0.026304789979404,"HORVU.MOREX.r2.4HG0324720/HORVU.MOREX.r2.4HG0280590",2,"Catalysis of the reaction: 1-phosphatidyl-1D-myo-inositol 4-phosphate + ATP = 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + ADP + 2 H(+).","MF","1-phosphatidylinositol-4-phosphate 5-kinase activity","eQTL_cluster16"
"280","GO:0016717","D-ribose-binding periplasmic","2/133","10/32782",0.000719650677309703,0.0151126642235038,0.010521208732598,"HORVU.MOREX.r2.6HG0505460/HORVU.MOREX.r2.6HG0505440",2,"Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and molecular oxygen is reduced to two molecules of water.","MF","oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water","eQTL_cluster16"
"281","GO:0016798","Glucan 1,3-beta-glucosidase","7/133","489/32782",0.00391147348712147,0.0377842003264159,0.026304789979404,"HORVU.MOREX.r2.6HG0480750/HORVU.MOREX.r2.5HG0367990/HORVU.MOREX.r2.5HG0383780/HORVU.MOREX.r2.1HG0051480/HORVU.MOREX.r2.7HG0594280/HORVU.MOREX.r2.3HG0225730/HORVU.MOREX.r2.3HG0222010",7,"Catalysis of the hydrolysis of any glycosyl bond.","MF","hydrolase activity, acting on glycosyl bonds","eQTL_cluster16"
"282","GO:0018298","Phytochrome B","3/133","86/32782",0.00522739021048869,0.0440912869393756,0.030695688484667,"HORVU.MOREX.r2.7HG0560430/HORVU.MOREX.r2.2HG0142880/HORVU.MOREX.r2.2HG0108480",3,"The covalent or noncovalent attachment of a chromophore to a protein.","BP","protein-chromophore linkage","eQTL_cluster16"
"283","GO:0031012","Pentatricopeptide repeat-containing protein","3/133","36/32782",0.000422626025864499,0.0114109026983415,0.0079440982305357,"HORVU.MOREX.r2.7HG0551730/HORVU.MOREX.r2.6HG0501260/HORVU.MOREX.r2.2HG0180650",3,"A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues.","CC","extracellular matrix","eQTL_cluster16"
"284","GO:0031047","transmembrane protein, putative (DUF247)","4/133","77/32782",0.000278600173689827,0.0112299657638765,0.00781813266769462,"HORVU.MOREX.r2.7HG0531720/HORVU.MOREX.r2.4HG0278940/HORVU.MOREX.r2.7HG0622410/HORVU.MOREX.r2.2HG0103130",4,"Any process in which RNA molecules inactivate expression of target genes.","BP","gene silencing by RNA","eQTL_cluster16"
"285","GO:0034765","Voltage-dependent T-type calcium channel subunit alpha-1G","2/133","30/32782",0.00659710700131246,0.0498741289299222,0.0347216157963814,"HORVU.MOREX.r2.3HG0240710/HORVU.MOREX.r2.3HG0204250",2,"Any process that modulates the frequency, rate or extent of the directed movement of ions from one side of a membrane to the other.","BP","regulation of ion transmembrane transport","eQTL_cluster16"
"286","GO:0043005","dipeptide transport ATP-binding protein","2/133","27/32782",0.00536560634711978,0.0440912869393756,0.030695688484667,"HORVU.MOREX.r2.6HG0524020/HORVU.MOREX.r2.2HG0169910",2,"A prolongation or process extending from a nerve cell, e.g. an axon or dendrite.","CC","neuron projection","eQTL_cluster16"
"287","GO:0050664","Respiratory burst oxidase-like protein","2/133","16/32782",0.00188869428307484,0.0297469349584288,0.0207093671389786,"HORVU.MOREX.r2.3HG0238280/HORVU.MOREX.r2.1HG0067690",2,"Catalysis of an oxidation-reduction (redox) reaction in which NADH or NADPH acts as a hydrogen or electron donor and reduces an oxygen molecule.","MF","oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor","eQTL_cluster16"
"288","GO:0007283","Lissencephaly-1 homolog","2/108","16/32782",0.00125207602252144,0.020033216360343,0.0163428870308062,"HORVU.MOREX.r2.6HG0498070/HORVU.MOREX.r2.6HG0498060",2,"The developmental process by which male germ line stem cells self renew or give rise to successive cell types resulting in the development of a spermatozoa.","BP","spermatogenesis","eQTL_cluster17"
"289","GO:0009725","Auxin response factor","3/108","48/32782",0.000539916732933896,0.013891901909177,0.0113328673469602,"HORVU.MOREX.r2.3HG0240310/HORVU.MOREX.r2.1HG0072210/HORVU.MOREX.r2.1HG0062930",3,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus.","BP","response to hormone","eQTL_cluster17"
"290","GO:0009734","Transport inhibitor response 1","3/108","82/32782",0.0025492138369643,0.0339895178261907,0.0277282908582082,"HORVU.MOREX.r2.3HG0240310/HORVU.MOREX.r2.1HG0072210/HORVU.MOREX.r2.1HG0062930",3,"A series of molecular signals generated by the binding of the plant hormone auxin to a receptor, and ending with modulation of a downstream cellular process, e.g. transcription.","BP","auxin-activated signaling pathway","eQTL_cluster17"
"291","GO:0016575","Histone deacetylase","2/108","12/32782",0.000694595095458849,0.013891901909177,0.0113328673469602,"HORVU.MOREX.r2.6HG0480040/HORVU.MOREX.r2.7HG0593620",2,"The modification of histones by removal of acetyl groups.","BP","histone deacetylation","eQTL_cluster17"
"292","GO:0043565","ROP interactive partner 3","10/108","413/32782",1.16740037852767e-06,9.33920302822138e-05,7.6188235230227e-05,"HORVU.MOREX.r2.3HG0254660/HORVU.MOREX.r2.5HG0431380/HORVU.MOREX.r2.4HG0348600/HORVU.MOREX.r2.1HG0068990/HORVU.MOREX.r2.7HG0595920/HORVU.MOREX.r2.5HG0395790/HORVU.MOREX.r2.2HG0089210/HORVU.MOREX.r2.3HG0226690/HORVU.MOREX.r2.4HG0334780/HORVU.MOREX.r2.4HG0348360",10,"Interacting selectively and non-covalently with DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding.","MF","sequence-specific DNA binding","eQTL_cluster17"
"293","GO:0060271","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1","2/108","11/32782",0.00058007697940078,0.013891901909177,0.0113328673469602,"HORVU.MOREX.r2.2HG0147280/HORVU.MOREX.r2.6HG0483720",2,"The assembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole.","BP","cilium assembly","eQTL_cluster17"
"294","GO:0004675","Kinase family protein","7/66","64/32782",5.48148892881378e-11,1.56222434471193e-09,9.8089801884036e-10,"HORVU.MOREX.r2.6HG0499880/HORVU.MOREX.r2.6HG0454570/HORVU.MOREX.r2.7HG0623430/HORVU.MOREX.r2.4HG0341550/HORVU.MOREX.r2.2HG0155620/HORVU.MOREX.r2.4HG0335890/HORVU.MOREX.r2.6HG0454780",7,"Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: ATP protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate.","MF","transmembrane receptor protein serine/threonine kinase activity","eQTL_cluster18"
"295","GO:0005509","Protein kinase","5/66","436/32782",0.00186797885963569,0.0118305327776927,0.00742822002662146,"HORVU.MOREX.r2.1HG0056090/HORVU.MOREX.r2.5HG0359860/HORVU.MOREX.r2.1HG0071870/HORVU.MOREX.r2.4HG0279270/HORVU.MOREX.r2.5HG0359840",5,"Interacting selectively and non-covalently with calcium ions (Ca2+).","MF","calcium ion binding","eQTL_cluster18"
"296","GO:0006004","O-fucosyltransferase family protein","3/66","32/32782",3.70768611613135e-05,0.000528345271548718,0.000331740336706489,"HORVU.MOREX.r2.5HG0417590/HORVU.MOREX.r2.7HG0571570/HORVU.MOREX.r2.2HG0155670",3,"The chemical reactions and pathways involving fucose, or 6-deoxygalactose, which has two enantiomers, D-fucose and L-fucose.","BP","fucose metabolic process","eQTL_cluster18"
"297","GO:0006081","Aldehyde dehydrogenase","2/66","11/32782",0.000217007305853655,0.00206156940560973,0.00129442954368847,"HORVU.MOREX.r2.2HG0153170/HORVU.MOREX.r2.6HG0496750",2,"The chemical reactions and pathways involving aldehydes, any organic compound with the formula R-CH=O, as carried out by individual cells.","BP","cellular aldehyde metabolic process","eQTL_cluster18"
"298","GO:0007166","Kinase family protein","7/66","83/32782",3.55545731343787e-10,6.75536889553196e-09,4.24159819848729e-09,"HORVU.MOREX.r2.6HG0499880/HORVU.MOREX.r2.6HG0454570/HORVU.MOREX.r2.7HG0623430/HORVU.MOREX.r2.4HG0341550/HORVU.MOREX.r2.2HG0155620/HORVU.MOREX.r2.4HG0335890/HORVU.MOREX.r2.6HG0454780",7,"A series of molecular signals initiated by activation of a receptor on the surface of a cell. The pathway begins with binding of an extracellular ligand to a cell surface receptor, or for receptors that signal in the absence of a ligand, by ligand-withdrawal or the activity of a constitutively active receptor. The pathway ends with regulation of a downstream cellular process, e.g. transcription.","BP","cell surface receptor signaling pathway","eQTL_cluster18"
"299","GO:0007178","Kinase family protein","7/66","64/32782",5.48148892881378e-11,1.56222434471193e-09,9.8089801884036e-10,"HORVU.MOREX.r2.6HG0499880/HORVU.MOREX.r2.6HG0454570/HORVU.MOREX.r2.7HG0623430/HORVU.MOREX.r2.4HG0341550/HORVU.MOREX.r2.2HG0155620/HORVU.MOREX.r2.4HG0335890/HORVU.MOREX.r2.6HG0454780",7,"A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription.","BP","transmembrane receptor protein serine/threonine kinase signaling pathway","eQTL_cluster18"
"300","GO:0010114","Phytochrome kinase substrate 1","2/66","14/32782",0.00035765021814617,0.00291229463347595,0.00182858758149921,"HORVU.MOREX.r2.7HG0589100/HORVU.MOREX.r2.7HG0589120",2,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a red light stimulus. Red light is electromagnetic radiation of wavelength of 580-700nm. An example of this response is seen at the beginning of many plant species developmental stages. These include germination, and the point when cotyledon expansion is triggered. In certain species these processes take place in response to absorption of red light by the pigment molecule phytochrome, but the signal can be reversed by exposure to far red light. During the initial phase the phytochrome molecule is only present in the red light absorbing form, but on absorption of red light it changes to a far red light absorbing form, triggering progress through development. An immediate short period of exposure to far red light entirely returns the pigment to its initial state and prevents triggering of the developmental process. A thirty minute break between red and subsequent far red light exposure renders the red light effect irreversible, and development then occurs regardless of whether far red light exposure subsequently occurs.","BP","response to red light","eQTL_cluster18"
"301","GO:0016620","Aldehyde dehydrogenase","2/66","64/32782",0.007426276423123,0.0423297756118011,0.0265782524617034,"HORVU.MOREX.r2.2HG0153170/HORVU.MOREX.r2.6HG0496750",2,"Catalysis of an oxidation-reduction (redox) reaction in which an aldehyde or ketone (oxo) group acts as a hydrogen or electron donor and reduces NAD or NADP.","MF","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","eQTL_cluster18"
